╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-073597;2019;7;30;уб.нд-3298;1;182.884272;182.884272;;146;30.07.2019
000-073597;2019;7;30;уб.нд-3235;2;357.245316;714.490632;;449.16;30.07.2019
000-073603;2017;10;28;уб.нд-3408;1;245.76696;245.76696;;196.88;28.10.2017
000-073603;2017;10;28;уб.нд-3201;1;288.4704;288.4704;;166.1;28.10.2017
000-073603;2017;10;28;уб.нд-3266;1;777.597;777.597;;459.78;28.10.2017
000-073603;2017;10;28;уб.нд-3376;1;6354.7344;6354.7344;;2494.31;28.10.2017
000-073615;2019;1;25;уб.нд-3113;1;5067.4896;5067.4896;;2172.99;27.01.2019
000-073626;2019;2;8;уб.нд-3178;2;1274.4776;2548.9552;;1130.92;08.02.2019
000-073626;2019;2;8;уб.нд-3269;2;409.2372;818.4744;;416.64;08.02.2019
000-073626;2019;2;8;уб.нд-3332;1;200.97856;200.97856;;159.46;08.02.2019
000-073627;2019;4;27;уб.нд-3401;1;430.56;430.56;;204.75;01.05.2019
000-073639;2018;1;13;уб.нд-3202;1;6053.8457;6053.8457;Customer 613;3269.63;18.01.2018
000-073643;2017;5;9;уб.нд-3334;1;542.23488;542.23488;;408.45;14.05.2017
000-073643;2017;5;9;уб.нд-3397;1;495.4752;495.4752;;240.35;14.05.2017
000-073643;2017;5;9;уб.нд-3301;1;184.5828;184.5828;;155.25;14.05.2017
000-073643;2017;5;9;уб.нд-3442;2;1310.26;2620.52;;1344.56;14.05.2017
000-073643;2017;5;9;уб.нд-3210;1;3374.8704;3374.8704;;1913.52;14.05.2017
000-073643;2017;5;9;уб.нд-3230;1;424.212;424.212;;312.7;14.05.2017
000-073643;2017;5;9;уб.нд-3219;1;898.6404;898.6404;;507.79;14.05.2017
000-073643;2017;5;9;уб.нд-3189;1;1495.1552;1495.1552;;784.4;14.05.2017
000-073659;2018;5;16;уб.нд-3144;1;390.72896;390.72896;;272.51;16.05.2018
000-073659;2018;5;16;уб.нд-3238;1;385.719732;385.719732;;233.43;16.05.2018
000-073690;2017;11;12;уб.нд-3117;1;4844.5824;4844.5824;Customer 248;2560.74;12.11.2017
000-073694;2017;2;15;уб.нд-3384;1;678.699;678.699;Customer 310;366.66;18.02.2017
000-073703;2018;7;28;уб.нд-3348;1;2057.22;2057.22;;1205.24;28.07.2018
000-073705;2018;11;3;уб.нд-3313;1;398.26672;398.26672;;245.98;04.11.2018
000-073718;2017;8;12;уб.нд-3368;1;1868.612;1868.612;;972.79;12.08.2017
000-073718;2017;8;12;уб.нд-3196;1;1417.86018;1417.86018;;783.34;12.08.2017
000-073718;2017;8;12;уб.нд-3154;1;209.1110208;209.1110208;;111.93;12.08.2017
000-073718;2017;8;12;уб.нд-3190;1;286.1712;286.1712;;182.03;12.08.2017
000-073718;2017;8;12;уб.нд-3124;1;4058.01352;4058.01352;;1686.96;12.08.2017
000-073718;2017;8;12;уб.нд-3165;1;447.7133088;447.7133088;;263.22;12.08.2017
000-073784;2018;1;23;уб.нд-3433;1;383.691168;383.691168;;168.48;23.01.2018
000-073784;2018;1;23;уб.нд-3266;1;887.3754;887.3754;;474;23.01.2018
000-073787;2017;12;23;уб.нд-3310;1;432.41472;432.41472;;273.6;23.12.2017
000-073787;2017;12;23;уб.нд-3268;1;695.3796;695.3796;;412.92;23.12.2017
000-073787;2017;12;23;уб.нд-3163;1;383.71104;383.71104;;216;23.12.2017
000-073787;2017;12;23;уб.нд-3195;1;2690.2458;2690.2458;;1506.04;23.12.2017
000-073831;2018;3;17;уб.нд-3270;1;1275.6904;1275.6904;;802.37;17.03.2018
000-073831;2018;3;17;уб.нд-3419;2;361.374;722.748;;533.36;17.03.2018
000-073837;2019;6;20;уб.нд-3259;1;1271.56;1271.56;;766;20.06.2019
000-073837;2019;6;20;уб.нд-3255;1;1685.7396;1685.7396;;1173.42;20.06.2019
000-073845;2019;5;30;уб.нд-3352;1;636.9801984;636.9801984;;503.88;30.05.2019
000-073846;2017;4;2;уб.нд-3306;1;358.4056;358.4056;Customer 1027;221.4;02.04.2017
000-073846;2017;4;2;уб.нд-3117;1;3972.557568;3972.557568;Customer 1027;3095.4;02.04.2017
000-073885;2017;9;30;уб.нд-3419;1;439.59825;439.59825;;255.38;30.09.2017
000-073885;2017;9;30;уб.нд-3152;1;215.2;215.2;;143.75;30.09.2017
000-073885;2017;9;30;уб.нд-3242;1;693.4248;693.4248;;380.07;30.09.2017
000-073909;2018;1;18;уб.нд-3222;1;318.136;318.136;;198.72;18.01.2018
000-073909;2018;1;18;уб.нд-3439;1;1556.727;1556.727;;1030.77;18.01.2018
000-073909;2018;1;18;уб.нд-3434;1;1686.390888;1686.390888;;994.12;18.01.2018
000-073914;2019;3;23;уб.нд-3209;1;2877.819156;2877.819156;Customer 541;1884.27;23.03.2019
000-073914;2019;3;23;уб.нд-3111;1;1425.9424;1425.9424;Customer 541;821.56;23.03.2019
000-073916;2019;5;5;уб.нд-3129;2;417.64496;835.28992;;400.9;09.05.2019
000-073918;2018;2;3;уб.нд-3371;1;510.0084;510.0084;;260.01;04.02.2018
000-073926;2017;7;29;уб.нд-3108;1;3194.3136;3194.3136;;2056.83;29.07.2017
000-073926;2017;7;29;уб.нд-3287;2;5432.46176;10864.92352;;8613.84;29.07.2017
000-073929;2018;7;29;уб.нд-3304;1;709.236;709.236;;544.5;29.07.2018
000-073929;2018;7;29;уб.нд-3160;1;470.8;470.8;;250;29.07.2018
000-073943;2017;8;25;уб.нд-3312;1;438.9372;438.9372;;261.45;25.08.2017
000-073950;2018;10;29;уб.нд-3442;1;1362.6704;1362.6704;;734.02;01.11.2018
000-073975;2017;4;22;уб.нд-3232;2;264.708;529.416;;322.24;22.04.2017
000-073986;2018;10;19;уб.нд-3317;1;467.712;467.712;;324.8;22.10.2018
000-073986;2018;10;19;уб.нд-3300;1;341.307648;341.307648;;249.24;22.10.2018
000-073986;2018;10;19;уб.нд-3318;1;190.8393696;190.8393696;;151.42;22.10.2018
000-073986;2018;10;19;уб.нд-3330;1;427.734;427.734;;240.3;22.10.2018
000-073986;2018;10;19;уб.нд-3195;1;2657.8332;2657.8332;;1882.55;22.10.2018
000-073986;2018;10;19;уб.нд-3275;1;393.272;393.272;;246;22.10.2018
000-073992;2019;1;12;уб.нд-3338;2;201.552;403.104;;232.56;16.01.2019
000-073992;2019;1;12;уб.нд-3113;1;5114.4108;5114.4108;;1923;16.01.2019
000-073992;2019;1;12;уб.нд-3118;2;4491.4082688;8982.8165376;;4963.14;16.01.2019
000-073992;2019;1;12;уб.нд-3396;1;332.992;332.992;;211.2;16.01.2019
000-073992;2019;1;12;уб.нд-3382;1;569.06676;569.06676;;300.98;16.01.2019
000-073992;2019;1;12;уб.нд-3182;1;1451.716608;1451.716608;;873.44;16.01.2019
000-073992;2019;1;12;уб.нд-3227;1;263.34;263.34;;111.1;16.01.2019
000-074008;2018;6;4;уб.нд-3224;1;99.1116;99.1116;;51.3;04.06.2018
000-074008;2018;6;4;уб.нд-3277;1;689.472;689.472;;424.08;04.06.2018
000-074008;2018;6;4;уб.нд-3349;1;528.47928;528.47928;;332.29;04.06.2018
000-074008;2018;6;4;уб.нд-3216;1;537.1524;537.1524;;267.24;04.06.2018
000-074053;2017;12;9;уб.нд-3379;1;4587.6376;4587.6376;;2354.22;09.12.2017
000-074059;2018;3;20;уб.нд-3138;1;107.45856;107.45856;;57.6;20.03.2018
000-074059;2018;3;20;уб.нд-3403;1;545.076;545.076;;289.1;20.03.2018
000-074068;2018;12;30;уб.нд-3351;2;1540.21824;3080.43648;;1888.48;03.01.2019
000-074068;2018;12;30;уб.нд-3279;2;1642.21824;3284.43648;;2199.68;03.01.2019
000-074068;2018;12;30;уб.нд-3264;1;1951.872;1951.872;;1007.76;03.01.2019
000-074068;2018;12;30;уб.нд-3426;1;1573.3245;1573.3245;;1025.42;03.01.2019
000-074085;2019;8;2;уб.нд-3265;1;1091.3952;1091.3952;;509.58;04.08.2019
000-074093;2017;5;4;уб.нд-3152;1;266.31;266.31;;137.5;06.05.2017
000-074098;2017;12;10;уб.нд-3189;1;1868.944;1868.944;;747.4;10.12.2017
000-074098;2017;12;10;уб.нд-3199;1;435.0645;435.0645;;210.6;10.12.2017
000-074098;2017;12;10;уб.нд-3160;1;460.1;460.1;;300;10.12.2017
000-074098;2017;12;10;уб.нд-3332;1;205.65248;205.65248;;121.94;10.12.2017
000-074103;2017;12;30;уб.нд-3306;2;384.006;768.012;;471.5;01.01.2018
000-074103;2017;12;30;уб.нд-3152;1;242.1;242.1;;135;01.01.2018
000-074106;2018;5;17;уб.нд-3233;1;380.24;380.24;;168;21.05.2018
000-074106;2018;5;17;уб.нд-3150;1;317.7834;317.7834;;179.85;21.05.2018
000-074112;2017;3;27;уб.нд-3172;1;2332.083104;2332.083104;;1158.05;27.03.2017
000-074118;2017;12;22;уб.нд-3138;1;98.50368;98.50368;;43.68;25.12.2017
000-074118;2017;12;22;уб.нд-3390;1;218.124;218.124;;160.6;25.12.2017
000-074118;2017;12;22;уб.нд-3160;1;448.4905;448.4905;;232.5;25.12.2017
000-074118;2017;12;22;уб.нд-3388;1;754.548672;754.548672;;441.83;25.12.2017
000-074122;2018;1;7;уб.нд-3303;1;674.9184;674.9184;;409.5;07.01.2018
000-074122;2018;1;7;уб.нд-3167;1;685.76508;685.76508;;352.92;07.01.2018
000-074155;2018;1;30;уб.нд-3405;1;315.57;315.57;;167.99;30.01.2018
000-074155;2018;1;30;уб.нд-3239;1;598.734;598.734;;362.6;30.01.2018
000-074155;2018;1;30;уб.нд-3368;1;1612.9072;1612.9072;;1058.31;30.01.2018
000-074155;2018;1;30;уб.нд-3122;1;4426.7296;4426.7296;;2279;30.01.2018
000-074155;2018;1;30;уб.нд-3207;1;5182.6544;5182.6544;;2741.14;30.01.2018
000-074191;2018;10;19;уб.нд-3165;1;523.01568;523.01568;;287.82;22.10.2018
000-074191;2018;10;19;уб.нд-3303;1;524.0352;524.0352;;456.3;22.10.2018
000-074191;2018;10;19;уб.нд-3317;1;420.9408;420.9408;;275.5;22.10.2018
000-074198;2017;3;27;уб.нд-3385;1;446.2524;446.2524;Customer 965;247.8;31.03.2017
000-074198;2017;3;27;уб.нд-3125;2;7182.39744;14364.79488;Customer 965;6636.96;31.03.2017
000-074198;2017;3;27;уб.нд-3403;1;481.572;481.572;Customer 965;289.1;31.03.2017
000-074201;2017;11;19;уб.нд-3110;1;2942.80536;2942.80536;;1487.12;19.11.2017
000-074202;2018;6;8;уб.нд-3270;1;1106.410584;1106.410584;Customer 212;779;08.06.2018
000-074210;2017;1;31;уб.нд-3129;1;516.1904;516.1904;;234.21;03.02.2017
000-074210;2017;1;31;уб.нд-3185;1;702.7722752;702.7722752;;448.33;03.02.2017
000-074210;2017;1;31;уб.нд-3110;2;2561.036016;5122.072032;;2410.16;03.02.2017
000-074265;2018;11;23;уб.нд-3201;2;282.4606;564.9212;Customer 957;347.3;24.11.2018
000-074265;2018;11;23;уб.нд-3290;1;5809.6;5809.6;Customer 957;3703.62;24.11.2018
000-074283;2018;3;31;уб.нд-3348;1;1776.69;1776.69;;1142.9;31.03.2018
000-074307;2018;8;22;уб.нд-3220;1;630.1008;630.1008;Customer 79;400.14;22.08.2018
000-074331;2017;9;1;уб.нд-3389;1;824.853456;824.853456;;444.14;04.09.2017
000-074336;2017;6;16;уб.нд-3120;1;5853.6935424;5853.6935424;;2667.24;21.06.2017
000-074336;2017;6;16;уб.нд-3109;1;4602.0448;4602.0448;;2258.6;21.06.2017
000-074336;2017;6;16;уб.нд-3229;1;345.3318;345.3318;;190.71;21.06.2017
000-074336;2017;6;16;уб.нд-3201;1;342.5586;342.5586;;179.69;21.06.2017
000-074338;2017;10;16;уб.нд-3231;1;259.687296;259.687296;;209.44;16.10.2017
000-074356;2018;10;1;уб.нд-3435;1;601.118868;601.118868;;249;03.10.2018
000-074375;2019;4;9;уб.нд-3146;1;428.3482112;428.3482112;;189.28;14.04.2019
000-074375;2019;4;9;уб.нд-3266;2;832.4862;1664.9724;;957.48;14.04.2019
000-074375;2019;4;9;уб.нд-3369;1;576.576;576.576;;365.04;14.04.2019
000-074375;2019;4;9;уб.нд-3328;1;340.83504;340.83504;;249.9;14.04.2019
000-074378;2018;4;1;уб.нд-3164;1;398.682;398.682;Customer 218;216.2;01.04.2018
000-074378;2018;4;1;уб.нд-3278;1;2862.41472;2862.41472;Customer 218;1595.44;01.04.2018
000-074378;2018;4;1;уб.нд-3392;2;443.17728;886.35456;Customer 218;507.3;01.04.2018
000-074378;2018;4;1;уб.нд-3196;2;1725.526572;3451.053144;Customer 218;1478;01.04.2018
000-074389;2019;8;14;уб.нд-3213;2;272.88534;545.77068;;381.6;18.08.2019
000-074389;2019;8;14;уб.нд-3211;1;4012.7136;4012.7136;;1562.16;18.08.2019
000-074397;2017;8;15;уб.нд-3209;1;3541.103328;3541.103328;;1761;15.08.2017
000-074408;2017;6;26;уб.нд-3407;1;403.326;403.326;;243.6;26.06.2017
000-074408;2017;6;26;уб.нд-3162;2;497.42;994.84;;383.8;26.06.2017
000-074427;2018;1;22;уб.нд-3348;1;1888.902;1888.902;;987.05;23.01.2018
000-074464;2017;9;5;уб.нд-3221;2;372.33729;744.67458;;355.02;05.09.2017
000-074464;2017;9;5;уб.нд-3432;1;541.2624;541.2624;;389.76;05.09.2017
000-074464;2017;9;5;уб.нд-3333;1;299.1744;299.1744;;208;05.09.2017
000-074465;2017;10;26;уб.нд-3400;1;191.102;191.102;;103.79;31.10.2017
000-074466;2017;10;16;уб.нд-3358;1;479.952;479.952;;237.6;16.10.2017
000-074466;2017;10;16;уб.нд-3171;2;1490.43216;2980.86432;;1699.32;16.10.2017
000-074489;2017;4;27;уб.нд-3258;1;1050.1596;1050.1596;;445.47;29.04.2017
000-074489;2017;4;27;уб.нд-3317;1;509.2864;509.2864;;310.3;29.04.2017
000-074489;2017;4;27;уб.нд-3300;1;344.7552;344.7552;;270.68;29.04.2017
000-074494;2019;8;29;уб.нд-3437;1;515.592;515.592;;252;29.08.2019
000-074494;2019;8;29;уб.нд-3161;1;290.6473;290.6473;;190.46;29.08.2019
000-074494;2019;8;29;уб.нд-3397;1;515.294208;515.294208;;230.23;29.08.2019
000-074494;2019;8;29;уб.нд-3263;1;1093.95888;1093.95888;;655.4;29.08.2019
000-074495;2019;7;25;уб.нд-3393;1;92.8026;92.8026;Customer 1001;49.45;26.07.2019
000-074502;2017;3;5;уб.нд-3269;1;380.5188;380.5188;;182.28;10.03.2017
000-074510;2017;7;16;уб.нд-3154;1;289.788;289.788;Customer 20;132.84;21.07.2017
000-074510;2017;7;16;уб.нд-3206;2;2545.6581;5091.3162;Customer 20;3000.96;21.07.2017
000-074529;2017;2;17;уб.нд-3215;1;405.84544;405.84544;;175.57;17.02.2017
000-074529;2017;2;17;уб.нд-3309;2;68.785416;137.570832;;91.8;17.02.2017
000-074529;2017;2;17;уб.нд-3281;1;1480.94208;1480.94208;;1012.32;17.02.2017
000-074529;2017;2;17;уб.нд-3283;1;2242.40064;2242.40064;;1767.32;17.02.2017
000-074529;2017;2;17;уб.нд-3144;1;354.4729472;354.4729472;;210.68;17.02.2017
000-074529;2017;2;17;уб.нд-3258;1;787.6197;787.6197;;565.22;17.02.2017
000-074529;2017;2;17;уб.нд-3414;1;392.6065;392.6065;;224.77;17.02.2017
000-074529;2017;2;17;уб.нд-3311;2;376.3584;752.7168;;426.8;17.02.2017
000-074529;2017;2;17;уб.нд-3223;1;48.36;48.36;;34.41;17.02.2017
000-074544;2017;12;18;уб.нд-3429;1;1522.554;1522.554;Customer 32;623.04;18.12.2017
000-074544;2017;12;18;уб.нд-3229;1;296.9208;296.9208;Customer 32;172.78;18.12.2017
000-074544;2017;12;18;уб.нд-3238;1;434.1798;434.1798;Customer 32;233.43;18.12.2017
000-074544;2017;12;18;уб.нд-3126;1;4851.9408;4851.9408;Customer 32;3300.64;18.12.2017
000-074544;2017;12;18;уб.нд-3221;1;324.7335;324.7335;Customer 32;183;18.12.2017
000-074544;2017;12;18;уб.нд-3417;1;260.1312;260.1312;Customer 32;180.12;18.12.2017
000-074557;2018;7;13;уб.нд-3351;1;1464.9186816;1464.9186816;;862.84;17.07.2018
000-074568;2017;8;1;уб.нд-3307;2;176.4;352.8;;272.5;05.08.2017
000-074568;2017;8;1;уб.нд-3282;2;861.205932;1722.411864;;1321.64;05.08.2017
000-074591;2019;9;23;уб.нд-3312;1;345.7116;345.7116;Customer 862;271.41;24.09.2019
000-074591;2019;9;23;уб.нд-3300;1;396.46848;396.46848;Customer 862;305.52;24.09.2019
000-074606;2018;9;11;уб.нд-3286;1;284.3904;284.3904;;259.9;11.09.2018
000-074606;2018;9;11;уб.нд-3147;1;523.556124;523.556124;;318.66;11.09.2018
000-074606;2018;9;11;уб.нд-3358;2;384.912;769.824;;512.16;11.09.2018
000-074620;2019;7;22;уб.нд-3158;1;305.244;305.244;;129.27;22.07.2019
000-074621;2018;7;25;уб.нд-3224;2;76.545;153.09;Customer 286;101.7;25.07.2018
000-074624;2018;3;28;уб.нд-3375;1;7590.766;7590.766;;4032.83;28.03.2018
000-074639;2018;9;16;уб.нд-3319;1;308.3472;308.3472;;178.6;16.09.2018
000-074651;2018;11;5;уб.нд-3120;1;6721.21536;6721.21536;;3441.6;05.11.2018
000-074679;2017;4;21;уб.нд-3434;1;2016.6924;2016.6924;;771.3;21.04.2017
000-074679;2017;4;21;уб.нд-3155;1;456.2856;456.2856;;251.46;21.04.2017
000-074679;2017;4;21;уб.нд-3438;2;459.774;919.548;;511.68;21.04.2017
000-074679;2017;4;21;уб.нд-3152;1;277.07;277.07;;137.5;21.04.2017
000-074679;2017;4;21;уб.нд-3282;1;1063.2172;1063.2172;;766.27;21.04.2017
000-074680;2019;1;30;уб.нд-3411;1;608.608;608.608;;418;30.01.2019
000-074681;2018;10;16;уб.нд-3355;1;1086.7584;1086.7584;;572.24;16.10.2018
000-074687;2019;7;16;уб.нд-3110;1;2120.9408;2120.9408;;1205.08;16.07.2019
000-074687;2019;7;16;уб.нд-3237;1;107.864064;107.864064;;54.88;16.07.2019
000-074687;2019;7;16;уб.нд-3342;1;1315.4264568;1315.4264568;;955.76;16.07.2019
000-074687;2019;7;16;уб.нд-3166;1;477.456;477.456;;271.95;16.07.2019
000-074687;2019;7;16;уб.нд-3356;1;634.524;634.524;;339.9;16.07.2019
000-074687;2019;7;16;уб.нд-3400;1;177.11496;177.11496;;121.98;16.07.2019
000-074692;2019;9;11;уб.нд-3252;1;270.2184;270.2184;Customer 982;171.84;15.09.2019
000-074692;2019;9;11;уб.нд-3182;1;1459.521536;1459.521536;Customer 982;964.08;15.09.2019
000-074692;2019;9;11;уб.нд-3162;1;457.6264;457.6264;Customer 982;195.7;15.09.2019
000-074700;2018;11;15;уб.нд-3247;1;515.088;515.088;;260.61;15.11.2018
000-074700;2018;11;15;уб.нд-3353;1;298.224;298.224;;139.84;15.11.2018
000-074700;2018;11;15;уб.нд-3291;1;2478.27632;2478.27632;;1273.14;15.11.2018
000-074700;2018;11;15;уб.нд-3327;1;605.3632;605.3632;;326.4;15.11.2018
000-074700;2018;11;15;уб.нд-3160;1;604.55;604.55;;282.5;15.11.2018
000-074708;2017;2;15;уб.нд-3358;1;397.2672;397.2672;;282.48;15.02.2017
000-074708;2017;2;15;уб.нд-3412;1;353.4608;353.4608;;163.08;15.02.2017
000-074708;2017;2;15;уб.нд-3404;1;162.9705;162.9705;;117.6;15.02.2017
000-074713;2019;2;20;уб.нд-3183;1;1789.35308;1789.35308;;886.68;20.02.2019
000-074730;2019;7;23;уб.нд-3372;1;4278.573;4278.573;Customer 1238;2332.2;23.07.2019
000-074730;2019;7;23;уб.нд-3236;1;708.75;708.75;Customer 1238;352.5;23.07.2019
000-074730;2019;7;23;уб.нд-3183;1;1298.7576336;1298.7576336;Customer 1238;903.1;23.07.2019
000-074730;2019;7;23;уб.нд-3219;1;994.495376;994.495376;Customer 1238;562.02;23.07.2019
000-074730;2019;7;23;уб.нд-3181;1;1768.81536;1768.81536;Customer 1238;820.26;23.07.2019
000-074730;2019;7;23;уб.нд-3441;1;727.584;727.584;Customer 1238;300.3;23.07.2019
000-074741;2017;7;1;уб.нд-3426;1;1243.85184;1243.85184;;929.83;06.07.2017
000-074741;2017;7;1;уб.нд-3433;2;346.8744;693.7488;;324;06.07.2017
000-074768;2018;8;2;уб.нд-3272;1;1705.275;1705.275;;914.25;02.08.2018
000-074768;2018;8;2;уб.нд-3283;1;2319.7248;2319.7248;;1579.64;02.08.2018
000-074768;2018;8;2;уб.нд-3230;1;560.74;560.74;;259.7;02.08.2018
000-074786;2017;1;8;уб.нд-3184;1;1930.14336;1930.14336;Customer 420;840.96;11.01.2017
000-074786;2017;1;8;уб.нд-3321;1;215.496;215.496;Customer 420;140.22;11.01.2017
000-074804;2019;8;19;уб.нд-3195;1;2966.401152;2966.401152;;1571.52;20.08.2019
000-074833;2019;7;18;уб.нд-3176;1;1405.0688736;1405.0688736;;809.87;20.07.2019
000-074859;2017;12;22;уб.нд-3183;1;1424.53352;1424.53352;;878.47;25.12.2017
000-074861;2019;5;16;уб.нд-3358;2;447.06816;894.13632;;549.12;16.05.2019
000-074861;2019;5;16;уб.нд-3247;2;469.098;938.196;;416.1;16.05.2019
000-074861;2019;5;16;уб.нд-3386;1;622.0557;622.0557;;393.26;16.05.2019
000-074861;2019;5;16;уб.нд-3243;2;749.3304;1498.6608;;829.92;16.05.2019
000-074867;2018;2;21;уб.нд-3258;1;865.4093;865.4093;;570.01;21.02.2018
000-074874;2018;7;24;уб.нд-3344;1;1108.8147456;1108.8147456;Customer 1239;745.78;24.07.2018
000-074874;2018;7;24;уб.нд-3221;1;356.85;356.85;Customer 1239;199.47;24.07.2018
000-074874;2018;7;24;уб.нд-3209;2;3632.5908;7265.1816;Customer 1239;3486.78;24.07.2018
000-074894;2018;9;12;уб.нд-3294;2;2717.35296;5434.70592;;4795.52;17.09.2018
000-074907;2019;4;21;уб.нд-3314;1;243.4432;243.4432;;126;21.04.2019
000-074907;2019;4;21;уб.нд-3442;1;1257.8496;1257.8496;;624.26;21.04.2019
000-074911;2017;7;3;уб.нд-3121;1;6806.103;6806.103;;3330.42;07.07.2017
000-074911;2017;7;3;уб.нд-3402;1;295.801044;295.801044;;219.45;07.07.2017
000-074928;2018;9;21;уб.нд-3187;1;1778.2848;1778.2848;Customer 2;770.8;25.09.2018
000-074928;2018;9;21;уб.нд-3389;1;665.2044;665.2044;Customer 2;402.24;25.09.2018
000-074928;2018;9;21;уб.нд-3305;1;252.88704;252.88704;Customer 2;168;25.09.2018
000-074939;2018;3;21;уб.нд-3237;1;94.6176;94.6176;;64.4;21.03.2018
000-074939;2018;3;21;уб.нд-3161;1;442.508;442.508;;204.7;21.03.2018
000-074939;2018;3;21;уб.нд-3345;1;448.47576;448.47576;;325.45;21.03.2018
000-074946;2017;1;28;уб.нд-3359;1;647.0268;647.0268;Customer 668;493;30.01.2017
000-074946;2017;1;28;уб.нд-3207;1;6311.059608;6311.059608;Customer 668;2903.98;30.01.2017
000-074946;2017;1;28;уб.нд-3401;1;393.45696;393.45696;Customer 668;200.85;30.01.2017
000-074966;2018;9;21;уб.нд-3142;1;621.7319424;621.7319424;Customer 909;309.92;21.09.2018
000-074966;2018;9;21;уб.нд-3184;1;2253.7503744;2253.7503744;Customer 909;937.32;21.09.2018
000-074966;2018;9;21;уб.нд-3282;1;899.3698336;899.3698336;Customer 909;653.79;21.09.2018
000-074966;2018;9;21;уб.нд-3432;1;558.29088;558.29088;Customer 909;302.4;21.09.2018
000-074966;2018;9;21;уб.нд-3342;1;1632.030044;1632.030044;Customer 909;873.05;21.09.2018
000-074966;2018;9;21;уб.нд-3210;2;3102.1536;6204.3072;Customer 909;3055.2;21.09.2018
000-074966;2018;9;21;уб.нд-3210;1;3511.2288;3511.2288;Customer 909;1656.24;21.09.2018
000-074966;2018;9;21;уб.нд-3209;2;3531.6855;7063.371;Customer 909;3874.2;21.09.2018
000-074966;2018;9;21;уб.нд-3153;1;414.4318;414.4318;Customer 909;181.45;21.09.2018
000-074967;2019;1;13;уб.нд-3425;1;318.7155;318.7155;;143.1;13.01.2019
000-074967;2019;1;13;уб.нд-3149;1;454.9944;454.9944;;291.5;13.01.2019
000-074995;2018;10;23;уб.нд-3254;1;1752.7104;1752.7104;;885.96;23.10.2018
000-074995;2018;10;23;уб.нд-3395;1;421.2175;421.2175;;296.8;23.10.2018
000-074995;2018;10;23;уб.нд-3190;2;397.46;794.92;;327.32;23.10.2018
000-075012;2019;5;7;уб.нд-3445;1;1204.5204;1204.5204;;584.1;12.05.2019
000-075038;2019;8;4;уб.нд-3301;1;192.057264;192.057264;;143.1;07.08.2019
000-075049;2017;11;1;уб.нд-3235;2;268.276176;536.552352;;413.7;01.11.2017
000-075053;2019;6;13;уб.нд-3159;1;888.041;888.041;;419.65;17.06.2019
000-075060;2017;8;27;уб.нд-3138;2;127.60704;255.21408;;95.04;30.08.2017
000-075065;2019;9;5;уб.нд-3237;1;111.8208;111.8208;;62.72;05.09.2019
000-075093;2019;1;9;уб.нд-3168;1;820.452504;820.452504;;367.54;11.01.2019
000-075096;2018;10;11;уб.нд-3169;2;1585.700092;3171.400184;;2173.84;12.10.2018
000-075108;2017;7;29;уб.нд-3156;1;590.172;590.172;Customer 980;237.15;02.08.2017
000-075108;2017;7;29;уб.нд-3389;1;673.4168;673.4168;Customer 980;448.33;02.08.2017
000-075108;2017;7;29;уб.нд-3206;1;1946.713374;1946.713374;Customer 980;1437.96;02.08.2017
000-075133;2017;9;7;уб.нд-3438;1;557.928;557.928;;295.2;07.09.2017
000-075133;2017;9;7;уб.нд-3412;1;306.1223;306.1223;;178.18;07.09.2017
000-075168;2018;12;4;уб.нд-3397;1;526.287564;526.287564;Customer 1229;280.83;04.12.2018
000-075168;2018;12;4;уб.нд-3253;1;396.8254;396.8254;Customer 1229;187.04;04.12.2018
000-075175;2019;8;18;уб.нд-3122;1;5035.40492;5035.40492;;2620.85;18.08.2019
000-075182;2019;8;12;уб.нд-3113;1;4879.8048;4879.8048;;2134.53;15.08.2019
000-075182;2019;8;12;уб.нд-3388;2;604.3296;1208.6592;;797.64;15.08.2019
000-075184;2017;9;11;уб.нд-3304;1;890.4852;890.4852;;519.75;11.09.2017
000-075195;2019;8;19;уб.нд-3128;2;563.64;1127.28;;422.4;19.08.2019
000-075195;2019;8;19;уб.нд-3174;1;1861.51608;1861.51608;;1200.06;19.08.2019
000-075199;2019;5;28;уб.нд-3388;2;805.7728;1611.5456;;789.82;30.05.2019
000-075199;2019;5;28;уб.нд-3210;1;2789.892864;2789.892864;;1849.2;30.05.2019
000-075199;2019;5;28;уб.нд-3194;1;1927.0251;1927.0251;;1012.77;30.05.2019
000-075199;2019;5;28;уб.нд-3248;1;386.45046;386.45046;;250.26;30.05.2019
000-075199;2019;5;28;уб.нд-3179;1;798.9818304;798.9818304;;466.59;30.05.2019
000-075199;2019;5;28;уб.нд-3213;1;322.6905;322.6905;;166.95;30.05.2019
000-075199;2019;5;28;уб.нд-3445;1;1193.2632;1193.2632;;552.24;30.05.2019
000-075211;2017;12;21;уб.нд-3445;2;1013.148;2026.296;;1030.14;21.12.2017
000-075211;2017;12;21;уб.нд-3135;1;1025.61984;1025.61984;;405.65;21.12.2017
000-075211;2017;12;21;уб.нд-3320;1;494.25992;494.25992;;295.61;21.12.2017
000-075228;2018;8;26;уб.нд-3124;1;3299.50632;3299.50632;;1843.16;27.08.2018
000-075233;2017;5;17;уб.нд-3228;1;513.2736;513.2736;Customer 915;316.4;20.05.2017
