╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-073199;2019;7;17;уб.нд-3349;1;447.6818808;447.6818808;;378.35;20.07.2019
000-073199;2019;7;17;уб.нд-3396;1;404.888;404.888;;165.44;20.07.2019
000-073199;2019;7;17;уб.нд-3326;1;517.24608;517.24608;;275.08;20.07.2019
000-073199;2019;7;17;уб.нд-3249;1;604.5816;604.5816;;302.1;20.07.2019
000-073227;2018;5;1;уб.нд-3308;1;70.45808;70.45808;;47.73;01.05.2018
000-073232;2019;4;14;уб.нд-3272;1;1612.26;1612.26;;946.05;17.04.2019
000-073237;2019;4;13;уб.нд-3443;1;1282.9644;1282.9644;;568.63;13.04.2019
000-073251;2017;11;21;уб.нд-3281;1;1335.75168;1335.75168;Customer 412;1012.32;23.11.2017
000-073251;2017;11;21;уб.нд-3114;1;338.2288;338.2288;Customer 412;185.84;23.11.2017
000-073260;2019;3;8;уб.нд-3212;1;556.99146;556.99146;;302.64;08.03.2019
000-073260;2019;3;8;уб.нд-3169;1;2616.2914;2616.2914;;890.15;08.03.2019
000-073260;2019;3;8;уб.нд-3370;1;412.456;412.456;;213.64;08.03.2019
000-073266;2019;7;14;уб.нд-3258;1;1001.5411;1001.5411;;431.1;18.07.2019
000-073277;2017;5;4;уб.нд-3313;1;339.2893504;339.2893504;;258.53;06.05.2017
000-073331;2018;8;20;уб.нд-3184;1;1429.127424;1429.127424;Customer 616;919.8;23.08.2018
000-073331;2018;8;20;уб.нд-3401;1;344.448;344.448;Customer 616;226.2;23.08.2018
000-073331;2018;8;20;уб.нд-3202;1;7293.79;7293.79;Customer 616;3664.86;23.08.2018
000-073331;2018;8;20;уб.нд-3115;1;820.767744;820.767744;Customer 616;308.76;23.08.2018
000-073333;2018;7;26;уб.нд-3277;2;845.424;1690.848;;848.16;26.07.2018
000-073338;2018;9;16;уб.нд-3277;1;935.712;935.712;;528.96;16.09.2018
000-073338;2018;9;16;уб.нд-3334;2;517.58784;1035.17568;;863.58;16.09.2018
000-073353;2018;9;16;уб.нд-3395;1;410.166735;410.166735;;296.8;16.09.2018
000-073362;2018;9;29;уб.нд-3425;1;382.4586;382.4586;;163.77;29.09.2018
000-073368;2019;6;4;уб.нд-3415;1;582.317505;582.317505;Customer 623;244.59;04.06.2019
000-073368;2019;6;4;уб.нд-3376;1;4689.453555;4689.453555;Customer 623;3069.92;04.06.2019
000-073369;2019;6;25;уб.нд-3408;1;299.8464;299.8464;Customer 1008;207.92;30.06.2019
000-073369;2019;6;25;уб.нд-3138;1;85.2280704;85.2280704;Customer 1008;53.28;30.06.2019
000-073369;2019;6;25;уб.нд-3416;2;312.34;624.68;Customer 1008;294;30.06.2019
000-073369;2019;6;25;уб.нд-3111;1;1728.95516;1728.95516;Customer 1008;857.28;30.06.2019
000-073369;2019;6;25;уб.нд-3360;1;446.2344;446.2344;Customer 1008;263.19;30.06.2019
000-073369;2019;6;25;уб.нд-3201;1;291.4753;291.4753;Customer 1008;169.12;30.06.2019
000-073369;2019;6;25;уб.нд-3171;1;1751.64192;1751.64192;Customer 1008;806.82;30.06.2019
000-073369;2019;6;25;уб.нд-3171;2;1459.7016;2919.4032;Customer 1008;1670.76;30.06.2019
000-073379;2017;12;3;уб.нд-3218;1;336.974;336.974;;198.22;03.12.2017
000-073379;2017;12;3;уб.нд-3324;1;320.78592;320.78592;;198.24;03.12.2017
000-073391;2018;1;16;уб.нд-3210;1;2999.8848;2999.8848;;1511.52;20.01.2018
000-073399;2017;4;19;уб.нд-3445;2;1182.006;2364.012;;998.28;21.04.2017
000-073405;2018;2;18;уб.нд-3303;1;590.5536;590.5536;;460.2;22.02.2018
000-073418;2017;9;1;уб.нд-3178;1;1309.23608;1309.23608;Customer 955;634.7;01.09.2017
000-073418;2017;9;1;уб.нд-3157;2;346.5752;693.1504;Customer 955;289.92;01.09.2017
000-073428;2019;5;7;уб.нд-3349;2;484.89336;969.78672;;717.22;07.05.2019
000-073467;2019;8;11;уб.нд-3218;2;340.9384;681.8768;;407.66;11.08.2019
000-073467;2019;8;11;уб.нд-3216;1;468.6918;468.6918;;269.86;11.08.2019
000-073472;2017;6;14;уб.нд-3282;1;1264.66888;1264.66888;;752.21;14.06.2017
000-073484;2019;6;20;уб.нд-3217;1;308.5128;308.5128;;196.65;21.06.2019
000-073488;2018;9;26;уб.нд-3436;1;1171.070208;1171.070208;;767.52;26.09.2018
000-073494;2017;7;15;уб.нд-3361;2;756.7616;1513.5232;Customer 1200;934.8;19.07.2017
000-073494;2017;7;15;уб.нд-3371;1;519.6312;519.6312;Customer 1200;235.71;19.07.2017
000-073494;2017;7;15;уб.нд-3137;2;566.3194992;1132.6389984;Customer 1200;554.4;19.07.2017
000-073494;2017;7;15;уб.нд-3447;1;1150.45987;1150.45987;Customer 1200;691.9;19.07.2017
000-073494;2017;7;15;уб.нд-3181;1;1921.88592;1921.88592;Customer 1200;954.18;19.07.2017
000-073504;2018;1;7;уб.нд-3416;1;208.9962;208.9962;;133;08.01.2018
000-073504;2018;1;7;уб.нд-3171;1;1322.950608;1322.950608;;649.74;08.01.2018
000-073504;2018;1;7;уб.нд-3335;1;303.0530048;303.0530048;;172.96;08.01.2018
000-073510;2017;6;28;уб.нд-3186;1;1445.679144;1445.679144;Customer 119;772.2;29.06.2017
000-073530;2017;4;7;уб.нд-3393;1;98.427;98.427;;42.57;07.04.2017
000-073557;2017;9;12;уб.нд-3108;1;3314.10036;3314.10036;;1754.91;15.09.2017
000-073564;2017;6;30;уб.нд-3119;1;5783.54688;5783.54688;;3841.92;04.07.2017
000-073568;2017;4;12;уб.нд-3139;1;76.9304;76.9304;;40.7;13.04.2017
000-073568;2017;4;12;уб.нд-3114;2;375.3968;750.7936;;397.44;13.04.2017
000-073568;2017;4;12;уб.нд-3188;1;938.3104;938.3104;;574.52;13.04.2017
000-073571;2018;7;2;уб.нд-3399;1;185.5168;185.5168;Customer 492;110.88;04.07.2018
000-073571;2018;7;2;уб.нд-3249;1;610.8144;610.8144;Customer 492;375.24;04.07.2018
000-073582;2017;12;19;уб.нд-3182;1;1990.25664;1990.25664;Customer 844;988.8;24.12.2017
000-073582;2017;12;19;уб.нд-3156;1;606.2676;606.2676;Customer 844;293.25;24.12.2017
000-073584;2017;8;28;уб.нд-3159;2;752.591378;1505.182756;;700.7;28.08.2017
000-073584;2017;8;28;уб.нд-3129;1;502.11248;502.11248;;246.87;28.08.2017
000-073584;2017;8;28;уб.нд-3265;1;808.8018;808.8018;;451.47;28.08.2017
000-073589;2019;4;16;уб.нд-3179;1;732.51912;732.51912;;484.71;21.04.2019
000-073589;2019;4;16;уб.нд-3233;1;356.475;356.475;;159.25;21.04.2019
000-073589;2019;4;16;уб.нд-3290;1;6681.04;6681.04;;4139.34;21.04.2019
000-073600;2017;3;11;уб.нд-3355;1;1062.72432;1062.72432;Customer 509;684.2;15.03.2017
000-073600;2017;3;11;уб.нд-3126;1;5487.314;5487.314;Customer 509;3536.4;15.03.2017
000-073600;2017;3;11;уб.нд-3241;2;698.4;1396.8;Customer 509;752.72;15.03.2017
000-073601;2018;9;1;уб.нд-3286;1;284.648;284.648;;264.5;01.09.2018
000-073601;2018;9;1;уб.нд-3289;1;5663.0784;5663.0784;;2610.6;01.09.2018
000-073610;2019;7;4;уб.нд-3255;1;2122.7832;2122.7832;;1029.51;04.07.2019
000-073620;2018;9;26;уб.нд-3417;2;223.619928;447.239856;;357.08;26.09.2018
000-073641;2019;6;5;уб.нд-3240;1;625.872;625.872;;354;05.06.2019
000-073641;2019;6;5;уб.нд-3170;1;1158.982368;1158.982368;;638.79;05.06.2019
000-073645;2019;4;9;уб.нд-3244;2;323.232;646.464;;399.84;13.04.2019
000-073645;2019;4;9;уб.нд-3248;1;510.380244;510.380244;;278.64;13.04.2019
000-073645;2019;4;9;уб.нд-3265;1;926.321676;926.321676;;473.82;13.04.2019
000-073645;2019;4;9;уб.нд-3422;1;393.313;393.313;;197.29;13.04.2019
000-073657;2018;3;1;уб.нд-3176;2;1641.4356;3282.8712;;1753.48;06.03.2018
000-073665;2017;10;26;уб.нд-3204;1;6993.668;6993.668;;2939.02;30.10.2017
000-073665;2017;10;26;уб.нд-3153;1;366.44496;366.44496;;185.27;30.10.2017
000-073665;2017;10;26;уб.нд-3152;1;236.72;236.72;;143.75;30.10.2017
000-073665;2017;10;26;уб.нд-3424;1;1826.4258;1826.4258;;1098.72;30.10.2017
000-073665;2017;10;26;уб.нд-3182;1;1931.71968;1931.71968;;972.32;30.10.2017
000-073680;2018;7;18;уб.нд-3240;1;719.7528;719.7528;Customer 89;336.3;21.07.2018
000-073691;2017;7;29;уб.нд-3376;1;4822.7895;4822.7895;;2878.05;29.07.2017
000-073691;2017;7;29;уб.нд-3229;1;364.6962;364.6962;;192.34;29.07.2017
000-073691;2017;7;29;уб.нд-3210;1;2999.8848;2999.8848;;1479.36;29.07.2017
000-073691;2017;7;29;уб.нд-3122;1;5644.08024;5644.08024;;2370.16;29.07.2017
000-073691;2017;7;29;уб.нд-3197;1;1588.3938;1588.3938;;869.13;29.07.2017
000-073691;2017;7;29;уб.нд-3445;2;968.1192;1936.2384;;966.42;29.07.2017
000-073691;2017;7;29;уб.нд-3331;1;201.88672;201.88672;;124.45;29.07.2017
000-073691;2017;7;29;уб.нд-3355;1;888.216;888.216;;615.78;29.07.2017
000-073707;2017;7;12;уб.нд-3211;1;3403.641;3403.641;;1833.84;12.07.2017
000-073707;2017;7;12;уб.нд-3206;1;2974.7016;2974.7016;;1625.52;12.07.2017
000-073707;2017;7;12;уб.нд-3390;1;302.22;302.22;;154.76;12.07.2017
000-073707;2017;7;12;уб.нд-3259;1;1356.7392;1356.7392;;720.04;12.07.2017
000-073709;2017;5;2;уб.нд-3327;1;531.8144;531.8144;;368;02.05.2017
000-073713;2017;4;13;уб.нд-3159;1;768.108726;768.108726;Customer 120;454.3;16.04.2017
000-073713;2017;4;13;уб.нд-3160;1;599.2;599.2;Customer 120;290;16.04.2017
000-073714;2017;11;15;уб.нд-3427;1;1652.853888;1652.853888;;1399.44;15.11.2017
000-073714;2017;11;15;уб.нд-3265;1;917.551536;917.551536;;531.93;15.11.2017
000-073721;2019;2;8;уб.нд-3271;1;1293.204;1293.204;;624.18;08.02.2019
000-073721;2019;2;8;уб.нд-3111;1;1657.65804;1657.65804;;848.35;08.02.2019
000-073721;2019;2;8;уб.нд-3346;1;692.784384;692.784384;;496.46;08.02.2019
000-073721;2019;2;8;уб.нд-3447;1;1078.444402;1078.444402;;754.8;08.02.2019
000-073731;2018;4;10;уб.нд-3156;1;525.7896;525.7896;Customer 1185;260.1;10.04.2018
000-073731;2018;4;10;уб.нд-3196;1;1729.8512;1729.8512;Customer 1185;694.66;10.04.2018
000-073731;2018;4;10;уб.нд-3354;1;844.436;844.436;Customer 1185;623.3;10.04.2018
000-073736;2017;1;8;уб.нд-3235;2;391.6163;783.2326;;382.18;08.01.2017
000-073738;2018;12;8;уб.нд-3291;1;2000.81024;2000.81024;;1273.14;13.12.2018
000-073738;2018;12;8;уб.нд-3385;1;504.8512;504.8512;;219.48;13.12.2018
000-073763;2019;7;9;уб.нд-3177;1;856.4304;856.4304;;323.1;13.07.2019
000-073773;2017;7;1;уб.нд-3170;1;1330.579272;1330.579272;;704.46;06.07.2017
000-073783;2017;4;9;уб.нд-3420;1;389.1684;389.1684;Customer 981;187.92;09.04.2017
000-073783;2017;4;9;уб.нд-3134;1;303.953664;303.953664;Customer 981;179.27;09.04.2017
000-073789;2019;6;15;уб.нд-3285;1;312.1888;312.1888;Customer 539;195.48;18.06.2019
000-073793;2018;4;22;уб.нд-3388;1;748.2176;748.2176;;430.1;22.04.2018
000-073808;2019;1;31;уб.нд-3274;2;1708.625016;3417.250032;;1726.28;03.02.2019
000-073812;2019;4;22;уб.нд-3195;1;3403.323;3403.323;;1898.92;24.04.2019
000-073812;2019;4;22;уб.нд-3308;1;73.33392;73.33392;;48.59;24.04.2019
000-073812;2019;4;22;уб.нд-3336;1;238.05696;238.05696;;140.39;24.04.2019
000-073812;2019;4;22;уб.нд-3178;1;1204.96064;1204.96064;;571.23;24.04.2019
000-073812;2019;4;22;уб.нд-3359;1;577.63552;577.63552;;471.75;24.04.2019
000-073815;2017;9;14;уб.нд-3155;1;420.79672;420.79672;;292.1;19.09.2017
000-073815;2017;9;14;уб.нд-3202;1;7731.4174;7731.4174;;4275.67;19.09.2017
000-073815;2017;9;14;уб.нд-3437;1;479.66688;479.66688;;297.36;19.09.2017
000-073816;2017;3;28;уб.нд-3372;1;3592.03416;3592.03416;;2839.2;28.03.2017
000-073820;2017;9;26;уб.нд-3293;1;3635.5968;3635.5968;Customer 159;2151.75;26.09.2017
000-073828;2017;9;28;уб.нд-3391;1;392.771808;392.771808;;240.89;01.10.2017
000-073832;2018;10;9;уб.нд-3430;1;1776.021;1776.021;;910.78;12.10.2018
000-073832;2018;10;9;уб.нд-3255;1;1831.4208;1831.4208;;1007.37;12.10.2018
000-073832;2018;10;9;уб.нд-3137;1;432.722304;432.722304;;272.16;12.10.2018
000-073832;2018;10;9;уб.нд-3246;1;180.2843;180.2843;;121.98;12.10.2018
000-073868;2017;9;17;уб.нд-3317;1;512.300544;512.300544;;301.6;17.09.2017
000-073868;2017;9;17;уб.нд-3287;1;5874.63888;5874.63888;;4306.92;17.09.2017
000-073868;2017;9;17;уб.нд-3369;1;610.896;610.896;;308.88;17.09.2017
000-073881;2017;5;13;уб.нд-3159;1;794.563;794.563;;450.45;15.05.2017
000-073881;2017;5;13;уб.нд-3331;1;254.236416;254.236416;;144.1;15.05.2017
000-073898;2017;5;21;уб.нд-3251;1;545.6727;545.6727;;278.76;21.05.2017
000-073917;2019;1;21;уб.нд-3325;2;590.4136992;1180.8273984;;870.96;21.01.2019
000-073939;2018;12;23;уб.нд-3162;1;353.6204;353.6204;;228;27.12.2018
000-073953;2018;5;15;уб.нд-3113;1;3578.210712;3578.210712;;2115.3;15.05.2018
000-073957;2018;2;7;уб.нд-3229;1;313.0578;313.0578;Customer 605;158.11;09.02.2018
000-073963;2018;11;16;уб.нд-3136;1;571.99464;571.99464;;341.04;16.11.2018
000-073963;2018;11;16;уб.нд-3435;1;461.397;461.397;;291.33;16.11.2018
000-073968;2019;7;10;уб.нд-3146;1;520.4992;520.4992;Customer 291;193.44;10.07.2019
000-073968;2019;7;10;уб.нд-3306;1;307.2048;307.2048;Customer 291;202.95;10.07.2019
000-073984;2019;5;27;уб.нд-3355;1;1024.0608;1024.0608;;702.86;30.05.2019
000-073984;2019;5;27;уб.нд-3216;1;437.937192;437.937192;;280.34;30.05.2019
000-073984;2019;5;27;уб.нд-3348;1;1645.776;1645.776;;1215.63;30.05.2019
000-073984;2019;5;27;уб.нд-3127;1;230.92608;230.92608;;130.68;30.05.2019
000-073989;2019;6;4;уб.нд-3273;1;591.1815;591.1815;;330.15;04.06.2019
000-073990;2017;4;11;уб.нд-3144;2;431.2557312;862.5114624;;476.32;13.04.2017
000-073990;2017;4;11;уб.нд-3309;1;65.77524;65.77524;;50.85;13.04.2017
000-074002;2019;9;25;уб.нд-3283;1;2165.07648;2165.07648;;1845.52;25.09.2019
000-074002;2019;9;25;уб.нд-3243;1;734.58294;734.58294;;385.84;25.09.2019
000-074003;2017;3;18;уб.нд-3394;1;108.1188;108.1188;Customer 659;54.05;18.03.2017
000-074029;2019;7;9;уб.нд-3422;1;419.2865;419.2865;;217.2;09.07.2019
000-074029;2019;7;9;уб.нд-3355;1;831.161184;831.161184;;634.44;09.07.2019
000-074029;2019;7;9;уб.нд-3335;1;303.29088;303.29088;;165.6;09.07.2019
000-074029;2019;7;9;уб.нд-3305;1;260.9152;260.9152;;151.2;09.07.2019
000-074037;2017;2;13;уб.нд-3171;1;1229.2224;1229.2224;;699.72;17.02.2017
000-074063;2019;7;19;уб.нд-3327;2;418.209792;836.419584;;716.8;19.07.2019
000-074079;2017;10;20;уб.нд-3278;1;2237.887872;2237.887872;;1611.72;20.10.2017
000-074081;2017;5;16;уб.нд-3254;1;1486.674;1486.674;Customer 788;935.64;16.05.2017
000-074081;2017;5;16;уб.нд-3249;1;498.624;498.624;Customer 788;378.42;16.05.2017
000-074088;2018;1;11;уб.нд-3415;1;554.5881;554.5881;;286.67;13.01.2018
000-074088;2018;1;11;уб.нд-3173;1;1947.15648;1947.15648;;1030.56;13.01.2018
000-074105;2018;3;17;уб.нд-3447;1;1225.7952;1225.7952;;603.84;20.03.2018
000-074108;2019;8;20;уб.нд-3157;1;295.50096;295.50096;;167.61;20.08.2019
000-074117;2018;6;18;уб.нд-3377;1;4431.577248;4431.577248;Customer 1092;3236.1;21.06.2018
000-074117;2018;6;18;уб.нд-3329;1;563.0976;563.0976;Customer 1092;378.3;21.06.2018
000-074124;2019;5;13;уб.нд-3169;1;2002.03168;2002.03168;;908.89;15.05.2019
000-074137;2017;3;25;уб.нд-3351;1;1017.9701664;1017.9701664;Customer 314;830.28;27.03.2017
000-074137;2017;3;25;уб.нд-3111;2;1183.8886776;2367.7773552;Customer 314;2071.76;27.03.2017
000-074137;2017;3;25;уб.нд-3288;1;1580.19904;1580.19904;Customer 314;1216.71;27.03.2017
000-074137;2017;3;25;уб.нд-3222;1;298.0432;298.0432;Customer 314;187.68;27.03.2017
000-074137;2017;3;25;уб.нд-3109;1;5239.952;5239.952;Customer 314;2180.04;27.03.2017
000-074139;2017;7;4;уб.нд-3248;2;450.918468;901.836936;Customer 422;572.76;05.07.2017
000-074143;2017;10;15;уб.нд-3379;1;3084.969888;3084.969888;;2663.36;15.10.2017
000-074143;2017;10;15;уб.нд-3293;1;3310.665336;3310.665336;;2604.75;15.10.2017
000-074144;2017;2;1;уб.нд-3388;1;812.9672;812.9672;;363.63;01.02.2017
000-074144;2017;2;1;уб.нд-3445;1;871.30728;871.30728;;504.45;01.02.2017
000-074144;2017;2;1;уб.нд-3422;1;290.60636;290.60636;;208.15;01.02.2017
000-074146;2018;10;1;уб.нд-3384;1;749.712348;749.712348;Customer 200;351.54;03.10.2018
000-074177;2019;2;16;уб.нд-3156;1;434.5812;434.5812;;285.6;16.02.2019
000-074177;2019;2;16;уб.нд-3116;1;294.72384;294.72384;;139.38;16.02.2019
000-074193;2018;3;20;уб.нд-3185;1;948.21376;948.21376;;502.8;20.03.2018
000-074200;2018;6;11;уб.нд-3142;1;533.8023936;533.8023936;;295.02;11.06.2018
000-074200;2018;6;11;уб.нд-3216;1;542.4186;542.4186;;238.42;11.06.2018
000-074200;2018;6;11;уб.нд-3142;1;674.38592;674.38592;;309.92;11.06.2018
000-074264;2019;3;6;уб.нд-3436;1;1450.530144;1450.530144;;833.94;06.03.2019
000-074264;2019;3;6;уб.нд-3375;1;6731.434;6731.434;;3429.79;06.03.2019
000-074267;2018;2;16;уб.нд-3433;1;295.70184;295.70184;Customer 46;157.14;20.02.2018
000-074267;2018;2;16;уб.нд-3282;1;940.10784;940.10784;Customer 46;632.7;20.02.2018
000-074267;2018;2;16;уб.нд-3136;1;553.5432;553.5432;Customer 46;329.28;20.02.2018
000-074267;2018;2;16;уб.нд-3417;1;247.744;247.744;Customer 46;156.42;20.02.2018
000-074267;2018;2;16;уб.нд-3213;1;296.6145;296.6145;Customer 46;165.36;20.02.2018
000-074267;2018;2;16;уб.нд-3222;1;331.5312;331.5312;Customer 46;191.36;20.02.2018
000-074267;2018;2;16;уб.нд-3369;2;686.4;1372.8;Customer 46;599.04;20.02.2018
000-074267;2018;2;16;уб.нд-3438;1;475.94358;475.94358;Customer 46;255.84;20.02.2018
000-074272;2019;1;13;уб.нд-3141;2;513.66112;1027.32224;Customer 489;452.2;17.01.2019
000-074272;2019;1;13;уб.нд-3408;1;286.853056;286.853056;Customer 489;180.32;17.01.2019
000-074272;2019;1;13;уб.нд-3381;1;6722.3134;6722.3134;Customer 489;2968.2;17.01.2019
000-074277;2018;5;31;уб.нд-3133;1;759.122;759.122;;343;04.06.2018
000-074286;2018;2;10;уб.нд-3333;1;264.64704;264.64704;;214;13.02.2018
000-074286;2018;2;10;уб.нд-3422;1;400.734;400.734;;211.77;13.02.2018
000-074286;2018;2;10;уб.нд-3235;1;394.619959;394.619959;;187.15;13.02.2018
000-074286;2018;2;10;уб.нд-3295;1;4209.0048;4209.0048;;2822.82;13.02.2018
000-074286;2018;2;10;уб.нд-3310;2;410.6059776;821.2119552;;581.76;13.02.2018
000-074288;2018;12;25;уб.нд-3437;1;543.312;543.312;;274.68;26.12.2018
000-074297;2018;7;27;уб.нд-3359;1;703.29;703.29;;386.75;27.07.2018
000-074298;2019;1;9;уб.нд-3201;1;311.00715;311.00715;;175.16;12.01.2019
000-074298;2019;1;9;уб.нд-3405;1;287.1687;287.1687;;142.87;12.01.2019
000-074298;2019;1;9;уб.нд-3375;2;7948.821;15897.642;;6784.2;12.01.2019
000-074308;2019;5;25;уб.нд-3191;1;1182.58868;1182.58868;;705.13;25.05.2019
000-074308;2019;5;25;уб.нд-3299;1;534.3408;534.3408;;307.8;25.05.2019
000-074311;2018;9;15;уб.нд-3312;1;446.706;446.706;;256.47;20.09.2018
000-074311;2018;9;15;уб.нд-3198;1;2152.57536;2152.57536;;1432.08;20.09.2018
000-074344;2019;4;17;уб.нд-3392;1;440.8704;440.8704;Customer 59;283.02;22.04.2019
000-074345;2018;4;22;уб.нд-3193;1;3505.614;3505.614;;1660.6;22.04.2018
000-074349;2017;6;17;уб.нд-3273;1;695.1255;695.1255;;394.05;20.06.2017
000-074349;2017;6;17;уб.нд-3129;1;497.41984;497.41984;;202.56;20.06.2017
000-074353;2017;2;7;уб.нд-3397;1;485.1528;485.1528;;280.83;07.02.2017
000-074355;2017;10;25;уб.нд-3125;1;5586.30912;5586.30912;;3620.16;25.10.2017
000-074355;2017;10;25;уб.нд-3352;1;674.796096;674.796096;;563.16;25.10.2017
000-074355;2017;10;25;уб.нд-3391;1;450.4643;450.4643;;223.21;25.10.2017
000-074355;2017;10;25;уб.нд-3133;1;821.73;821.73;;325.5;25.10.2017
000-074369;2017;6;20;уб.нд-3203;1;7597.464;7597.464;;3573.72;20.06.2017
000-074371;2019;9;8;уб.нд-3115;1;745.59232;745.59232;Customer 1166;302.12;13.09.2019
000-074371;2019;9;8;уб.нд-3421;1;609.7917;609.7917;Customer 1166;381.14;13.09.2019
000-074371;2019;9;8;уб.нд-3205;1;7342.8597;7342.8597;Customer 1166;4059.09;13.09.2019
000-074402;2018;11;15;уб.нд-3129;1;464.102096;464.102096;;200.45;16.11.2018
000-074407;2017;2;11;уб.нд-3290;1;4880.064;4880.064;;3304.21;11.02.2017
000-074407;2017;2;11;уб.нд-3402;1;437.577448;437.577448;;240.35;11.02.2017
000-074407;2017;2;11;уб.нд-3191;1;1286.55252;1286.55252;;731.49;11.02.2017
000-074407;2017;2;11;уб.нд-3413;2;164.604;329.208;;181.28;11.02.2017
000-074412;2019;7;9;уб.нд-3327;1;448.08192;448.08192;;329.6;09.07.2019
000-074412;2019;7;9;уб.нд-3238;1;480.39894;480.39894;;230.92;09.07.2019
000-074412;2019;7;9;уб.нд-3388;1;604.3296;604.3296;;449.65;09.07.2019
000-074412;2019;7;9;уб.нд-3290;1;4938.16;4938.16;;4284.58;09.07.2019
000-074412;2019;7;9;уб.нд-3212;1;694.6461;694.6461;;340.47;09.07.2019
000-074412;2019;7;9;уб.нд-3436;1;1249.2864;1249.2864;;752.76;09.07.2019
000-074436;2019;9;20;уб.нд-3234;1;600.44544;600.44544;;350.4;25.09.2019
000-074436;2019;9;20;уб.нд-3315;1;371.982;371.982;;276.1;25.09.2019
000-074450;2019;2;12;уб.нд-3218;1;323.89148;323.89148;;190.74;12.02.2019
000-074479;2017;12;2;уб.нд-3368;2;2025.9688;4051.9376;;2351.8;02.12.2017
000-074481;2019;1;23;уб.нд-3343;1;2399.70912;2399.70912;;1110.44;23.01.2019
000-074481;2019;1;23;уб.нд-3345;1;453.29808;453.29808;;328.28;23.01.2019
000-074485;2017;6;11;уб.нд-3368;1;2104.6472;2104.6472;Customer 507;1186.59;11.06.2017
000-074512;2018;6;14;уб.нд-3392;1;563.904;563.904;;253.65;16.06.2018
000-074512;2018;6;14;уб.нд-3318;1;211.80576;211.80576;;144.72;16.06.2018
000-074515;2017;9;12;уб.нд-3440;1;894.1296;894.1296;;534;12.09.2017
000-074515;2017;9;12;уб.нд-3439;2;1908.246;3816.492;;1902.96;12.09.2017
000-074515;2017;9;12;уб.нд-3363;1;1992.276;1992.276;;968.76;12.09.2017
000-074515;2017;9;12;уб.нд-3197;1;1620.81;1620.81;;783;12.09.2017
000-074515;2017;9;12;уб.нд-3136;1;681.9652224;681.9652224;;279.3;12.09.2017
000-074516;2017;10;11;уб.нд-3318;1;271.30176;271.30176;;151.42;15.10.2017
000-074516;2017;10;11;уб.нд-3247;1;346.94856;346.94856;;214.62;15.10.2017
000-074516;2017;10;11;уб.нд-3321;1;215.496;215.496;;113.16;15.10.2017
000-074516;2017;10;11;уб.нд-3202;1;5980.9078;5980.9078;;3593;15.10.2017
000-074516;2017;10;11;уб.нд-3427;2;2431.968;4863.936;;2728.32;15.10.2017
000-074516;2017;10;11;уб.нд-3346;1;608.465232;608.465232;;578.4;15.10.2017
000-074516;2017;10;11;уб.нд-3333;1;242.06784;242.06784;;214;15.10.2017
000-074516;2017;10;11;уб.нд-3242;1;852.8328;852.8328;;394.83;15.10.2017
000-074516;2017;10;11;уб.нд-3183;1;1604.1637224;1604.1637224;;853.84;15.10.2017
000-074527;2017;9;18;уб.нд-3219;2;1155.3948;2310.7896;;966.28;18.09.2017
000-074537;2017;10;19;уб.нд-3313;1;474.53056;474.53056;;225.9;19.10.2017
000-074537;2017;10;19;уб.нд-3167;1;616.49588;616.49588;;321.78;19.10.2017
000-074553;2019;7;25;уб.нд-3299;1;534.3408;534.3408;Customer 348;314.64;25.07.2019
000-074554;2018;8;10;уб.нд-3208;1;3155.625;3155.625;;1931.25;15.08.2018
000-074554;2018;8;10;уб.нд-3140;1;385.21296;385.21296;;205.92;15.08.2018
000-074577;2018;5;30;уб.нд-3204;1;5976.4072;5976.4072;;3268.91;30.05.2018
000-074577;2018;5;30;уб.нд-3445;1;1103.2056;1103.2056;;600.03;30.05.2018
000-074579;2018;11;6;уб.нд-3322;1;456.8135936;456.8135936;;239.01;09.11.2018
000-074579;2018;11;6;уб.нд-3414;1;424.9388;424.9388;;224.77;09.11.2018
000-074592;2017;4;14;уб.нд-3335;1;264.933504;264.933504;;178.48;14.04.2017
000-074592;2017;4;14;уб.нд-3240;1;662.688;662.688;;378.78;14.04.2017
000-074596;2017;11;4;уб.нд-3246;2;212.8658;425.7316;Customer 997;214;04.11.2017
000-074597;2017;9;8;уб.нд-3212;1;491.223132;491.223132;;349.2;08.09.2017
000-074607;2018;9;7;уб.нд-3224;1;87.318;87.318;;45;07.09.2018
000-074607;2018;9;7;уб.нд-3364;1;1326.29224;1326.29224;;747.6;07.09.2018
000-074607;2018;9;7;уб.нд-3258;1;1001.5411;1001.5411;;435.89;07.09.2018
000-074615;2019;1;15;уб.нд-3424;1;1994.373;1994.373;;892.71;16.01.2019
000-074615;2019;1;15;уб.нд-3254;2;1674.4644;3348.9288;;1672.56;16.01.2019
000-074615;2019;1;15;уб.нд-3300;1;486.96672;486.96672;;289.44;16.01.2019
000-074615;2019;1;15;уб.нд-3318;1;158.0689728;158.0689728;;158.12;16.01.2019
000-074615;2019;1;15;уб.нд-3233;1;344.6604;344.6604;;204.75;16.01.2019
000-074615;2019;1;15;уб.нд-3345;1;438.9275664;438.9275664;;254.7;16.01.2019
000-074622;2019;8;2;уб.нд-3341;1;320.99328;320.99328;;304.44;04.08.2019
